,timestamp,report_week,operability_icu,power_outage_equipment_failure_specify,power_generator_available,power_outage_mortatility,power_outage_deaths_count,mortality_hospital_failure_cardiovascular_count,mortality_hospital_failure_cardiovascular_cause,mortality_hospital_failure_trauma_count,mortality_hospital_failure_trauma_cause,strike_medical_staff_affected,strike_nurses_affected,operability_icu_p,strike_other_staff_affected,strike_patients_affected,strike_other_affected,staff_violence_affected_reasons,epidemiological_emergency_suspected_diseases,rrt_avail_high_flow_catheters,rrt_avail_blood_tests_hiv_hvb_hvc_vdr,rrt_avail_immediate_access_urea_reduction_bun,nCoV_face_mask_avail,nCoV_respiratory_isolation_protocol_avail,operability_er,nCoV_isolation_area_avail,operability_sx,operability_lab,operability_uls,operability_ct_mri,operability_xr,er_avail_adrenalin,er_avail_atropine,hospital_code,er_avail_dopamine,er_avail_cephalosporins_betalactams,er_avail_aminoglycosides_quinolone,er_avail_vancomycin_clindamycin,er_avail_lidocaine,er_avail_minor_opioids,er_avail_major_opioids,er_avail_iv_fluids,er_avail_diazepam_dph,er_avail_heparin,federal_entity,er_avail_steroids,er_avail_insulin,er_avail_asthma,er_avail_blood_pressure,er_avail_defibrillator,er_avail_ott_intubation,er_avail_catheter,er_avail_oxygen_suction,sx_avail_minor_opioids,sx_avail_major_opioids,hospital_type,sx_avail_anesthetic_gases,sx_avail_anesthetics_iv,sx_avail_relaxants,sx_avail_ott_intubation,sx_avail_patient_lingerie_kit,sx_avail_disposables_mask_gloves_gown,sx_avail_oxygen_suction,rrt_avail,rrt_operability,rrt_date_stopped_operability,administrative_entity,rrt_reason_stopped_operability,rrt_avg_daily_patients,rrt_peritoneal_count,rrt_peritoneal_reason_not_performed,rrt_num_hemodialysis,rrt_num_hemodialysis_acute,rrt_num_hemodialysis_chronic,rrt_num_hemodialysis_equipments,rrt_num_hemodialysis_equipments_operability,rrt_hemodialysis_avail_filter,arch_beds_count,rrt_hemodialysis_avail_lines,rrt_hemodialysis_avail_kit_hemodialysis,rrt_hemodialysis_avail_iron,rrt_hemodialysis_avail_b_complex,rrt_hemodialysis_avail_calcium,rrt_hemodialysis_avail_zemblar,rrt_reverse_osmosis_unit_operability,rrt_staff_nephrology,rrt_staff_md,rrt_staff_resident,op_beds_count,rrt_staff_nurse,rrt_staff_nurse_nephrologist,nutr_avail,nutr_operability,nutr_date_stopped_operability,nutr_reason_stopped_operability,nutr_num,nutr_daily_freq_meal,nutr_quality,nutr_freq_milk_formulas,op_beds_er_count,pneumonia_antibiotic_therapy_latency,mi_thrombolytic_treatment_latency,er_staff_residents_and_rural_day_on_call,er_staff_specialist_day_on_call,er_staff_mic_day_on_call,er_staff_nurse_day_on_call,er_staff_non_professional_nurse_day_on_call,er_staff_residents_and_rural_night_on_call,er_staff_specialist_night_on_call,er_staff_mic_night_on_call,op_pavilions_count,er_staff_nurse_night_on_call,er_staff_non_professional_nurse_night_on_call,wash_failure_icu,wash_failure_er,wahs_failure_sx,power_outage,power_outage_avg_failures_per_day,power_outage_days_count,power_outage_avg_duration,power_outage_equipment_failure
753,2020-01-22T17:04:03.436Z,3 del 2020,No operativa,,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Nunca ha existido,,,,,,Todos los días,Todos los días,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Todos los días,No hubo,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,0.0,0.0,18.0,24.0,17.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:15:00.000Z,1899-12-30T00:00:00.000Z,4,2,1,16,0,4,2,1,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Entre 3 y 5 días,1899-12-30T04:00:00.000Z,No
754,2019-08-13T17:11:36.698Z,32 del 2019,No operativa,Rayos X,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,Todos los días,Nunca ha existido,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Sí,Sí,,IVSS,,17.0,0.0,Falta de insumos médicos,0.0,0.0,17.0,28.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,14,1899-12-30T00:20:00.000Z,1899-12-30T00:20:00.000Z,4,2,0,16,0,4,2,0,2,4,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,2,Entre 3 y 5 días,1899-12-30T02:00:00.000Z,Sí
755,2020-02-03T17:50:31.416Z,5 del 2020,No operativa,,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Nunca ha existido,,,,,,Todos los días,Nunca ha existido,Todos los días,,Sí,Todos los días,No,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,No hubo,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,No hubo,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,No hubo,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,20.0,0.0,Falta de insumos médicos,0.0,0.0,20.0,24.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:15:00.000Z,1899-12-30T00:00:00.000Z,4,2,1,16,0,4,2,1,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Entre 3 y 5 días,1899-12-30T04:00:00.000Z,No
756,2019-07-08T17:08:19.478Z,27 del 2019,No operativa,0,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,Todos los días,Todos los días,Todos los días,,,Todos los días,,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,IVSS,,10.0,0.0,"Falta de material quirúrgico, Falta de insumos médicos",2.0,0.0,10.0,24.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Nunca ha existido,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,14,1899-12-30T00:15:00.000Z,1899-12-30T00:20:00.000Z,4,2,1,14,0,4,2,1,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Todos los días,1899-12-30T04:00:00.000Z,No
757,2019-11-22T18:28:45.733Z,47 del 2019,No operativa,,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas con suspensión temporal  de actividades,Nunca ha existido,,,,,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,No operativa,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,18.0,1.0,17.0,27.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:15:00.000Z,1899-12-30T00:00:00.000Z,4,2,0,16,0,4,2,0,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",No,0,Menos de 3 días,1899-12-30T00:00:00.000Z,No
758,2019-07-22T17:13:57.944Z,29 del 2019,No operativa,1,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,0.0,0.0,18.0,26.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Nunca ha existido,No hubo,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:30:00.000Z,1899-12-30T00:20:00.000Z,4,2,0,14,0,4,2,0,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Entre 3 y 5 días,1899-12-30T01:00:00.000Z,No
759,2020-01-06T15:51:16.956Z,1 del 2020,No operativa,,Funciona todos los días,No,,0.0,,0.0,,,Protestas  sin suspensión de actividades,Nunca ha existido,,,,,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,0.0,0.0,18.0,24.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:20:00.000Z,1899-12-30T00:00:00.000Z,4,2,0,16,0,4,2,1,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",No,0,Menos de 3 días,1899-12-30T00:00:00.000Z,No
760,2019-12-17T17:10:36.819Z,50 del 2019,No operativa,Rayos X,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Nunca ha existido,,,,,,Todos los días,Nunca ha existido,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Sí,Sí,,IVSS,,17.0,0.0,Falta de insumos médicos,0.0,0.0,17.0,24.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:15:00.000Z,1899-12-30T00:00:00.000Z,4,2,0,16,6,4,2,0,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Menos de 3 días,1899-12-30T02:00:00.000Z,Sí
761,2019-10-22T16:53:23.239Z,42 del 2019,No operativa,Rayos X,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Nunca ha existido,,,,,,Todos los días,Nunca ha existido,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,IVSS,,22.0,0.0,Falta de insumos médicos,0.0,0.0,22.0,27.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:15:00.000Z,1899-12-30T00:00:00.000Z,4,2,1,16,0,4,2,1,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Todos los días,1899-12-30T06:00:00.000Z,Sí
762,2019-11-12T18:14:59.912Z,45 del 2019,No operativa,Rayos X,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Nunca ha existido,,,,,,Todos los días,Todos los días,Todos los días,,,Todos los días,,Todos los días,Todos los días,No operativa,Nunca ha existido,No operativa,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,IVSS,,17.0,0.0,Falta de insumos médicos,0.0,0.0,17.0,25.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:20:00.000Z,1899-12-30T00:00:00.000Z,4,2,1,16,0,4,2,0,2,5,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Entre 3 y 5 días,1899-12-30T04:00:00.000Z,Sí
763,2019-12-27T15:28:17.202Z,52 del 2019,No operativa,,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Nunca ha existido,,,,,,Todos los días,Todos los días,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,0.0,0.0,18.0,23.0,17.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:20:00.000Z,1899-12-30T00:00:00.000Z,4,2,0,16,0,4,2,1,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",No,0,Menos de 3 días,1899-12-30T00:00:00.000Z,No
764,2020-01-22T16:57:59.067Z,2 del 2020,No operativa,Rayos X,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Nunca ha existido,,,,,,Todos los días,Todos los días,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Todos los días,No hubo,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,0.0,0.0,18.0,24.0,17.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:15:00.000Z,1899-12-30T00:00:00.000Z,4,2,0,16,0,4,2,1,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Menos de 3 días,1899-12-30T04:00:00.000Z,Sí
765,2019-09-24T19:29:34.955Z,38 del 2019,No operativa,Rayos X,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Nunca ha existido,,,,,,Todos los días,Nunca ha existido,Todos los días,,,Todos los días,,Todos los días,Todos los días,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,0.0,0.0,18.0,27.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:20:00.000Z,1899-12-30T00:00:00.000Z,4,2,1,14,0,4,2,1,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,2,Todos los días,1899-12-30T08:00:00.000Z,Sí
766,2019-11-01T19:02:02.255Z,44 del 2019,No operativa,RX,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Nunca ha existido,,,,,,Todos los días,Nunca ha existido,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,18.0,0.0,18.0,27.0,21.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,16,1899-12-30T00:20:00.000Z,1899-12-30T00:00:00.000Z,4,2,1,16,0,4,2,1,2,5,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Menos de 3 días,1899-12-30T04:00:00.000Z,Sí
767,2019-06-21T17:57:38.861Z,24 del 2019,No operativa,0,Funciona todos los días,No,0.0,0.0,,0.0,,,,Nunca ha existido,,,,,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,No operativa,No operativa,Nunca ha existido,Todos los días,Todos los días,Todos los días,VAR000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Vargas,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Tipo II,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,IVSS,,18.0,0.0,Falta de insumos médicos,5.0,0.0,18.0,26.0,18.0,Todos los días,140,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Nunca ha existido,120,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,Hubo fórmulas lácteas todos los días,14,1899-12-30T00:15:00.000Z,1899-12-30T00:20:00.000Z,4,2,0,12,0,4,2,0,2,6,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Entre 3 y 5 días,1899-12-30T02:00:00.000Z,No
